portfolio_id,archetype,tier,leg,as_of,cta_action,cta_ticker,cta_reason,cta_dollars,cta_executed,random_ticker,random_executed,twin_vol,managed_vol,random_vol,leg_managed_vol_avoided,leg_random_vol_avoided,cumulative_managed_vol_avoided,cumulative_random_vol_avoided,twin_maxDD,managed_maxDD,random_maxDD,managed_cash,random_cash
65,diversified_mixed,high,1,124,sell,FUBO,steep_decline,1660.0,True,UNH,True,35.1178,34.4778,34.4794,0.64,0.6384,0.64,0.6384,19.8127,19.2453,19.4367,1660.0,1660.0
65,diversified_mixed,high,2,149,sell,FUBO,steep_decline,1870.0,True,PLUG,True,29.5838,28.5745,27.6766,1.0094,1.9073,1.6493,2.5457,6.4815,6.2951,6.0948,3530.0,3530.0
65,diversified_mixed,high,3,174,sell,FUBO,steep_decline,1030.0,True,GOOG,True,40.1064,37.0917,38.0689,3.0147,2.0375,4.664,4.5832,14.3457,12.7949,13.8915,4560.0,4560.0
65,diversified_mixed,high,4,199,sell,FUBO,steep_decline,720.0,True,UNH,True,29.6164,28.9518,27.7367,0.6646,1.8797,5.3286,6.4629,7.3572,7.0659,6.905,5280.0,5280.0
65,diversified_mixed,high,5,224,sell,PLUG,high_volatility,8010.0,True,FUBO,True,40.341,35.5899,38.4482,4.7511,1.8928,10.0797,8.3556,13.8372,10.9296,12.4536,13290.0,9477.14
66,diversified_mixed,low,1,124,sell,MARA,steep_decline,1040.0,True,SOUN,True,46.5029,45.7747,45.9542,0.7282,0.5487,0.7282,0.5487,19.7803,19.4612,19.4829,1040.0,1040.0
66,diversified_mixed,low,2,149,sell,MARA,steep_decline,680.0,True,VYM,True,28.6128,27.4966,28.2662,1.1161,0.3466,1.8443,0.8952,10.0407,10.301,9.8458,1720.0,1720.0
66,diversified_mixed,low,3,174,sell,MARA,steep_decline,850.0,True,UNH,True,37.5902,36.2073,36.8088,1.3828,0.7813,3.2271,1.6766,9.4942,9.0579,9.1774,2570.0,2570.0
66,diversified_mixed,low,4,199,sell,MARA,steep_decline,950.0,True,SLB,True,34.6859,33.0356,34.5656,1.6504,0.1204,4.8775,1.7969,7.7239,7.6275,7.7399,3520.0,3520.0
66,diversified_mixed,low,5,224,sell,AMC,steep_decline,1220.0,True,AMC,True,62.6257,60.3128,61.0007,2.3129,1.6249,7.1904,3.4219,24.5253,24.5909,24.2751,4740.0,4740.0
67,diversified_mixed,regular,1,124,sell,LCID,steep_decline,8430.0,True,PLUG,True,79.8835,76.6531,73.0249,3.2304,6.8586,3.2304,6.8586,29.0854,28.0554,27.2887,8430.0,8430.0
67,diversified_mixed,regular,2,149,sell,CLSK,steep_decline,5050.0,True,LCID,True,56.1115,50.2118,48.0029,5.8997,8.1087,9.1301,14.9672,11.6426,10.6121,10.3175,13480.0,13480.0
67,diversified_mixed,regular,3,174,sell,LCID,steep_decline,3830.0,True,HL,True,51.8039,45.8669,43.312,5.937,8.4919,15.0672,23.4591,11.8956,9.6041,10.313,17310.0,17310.0
67,diversified_mixed,regular,4,199,sell,CLSK,steep_decline,11050.0,True,LCID,True,53.1804,50.1961,43.2358,2.9842,9.9446,18.0514,33.4036,11.0052,11.819,7.8833,28360.0,24178.48
67,diversified_mixed,regular,5,224,sell,LCID,steep_decline,1160.0,True,PLUG,True,54.2788,44.3191,43.275,9.9597,11.0038,28.0111,44.4074,27.2907,24.1978,23.8129,29520.0,25338.48
68,diversified_mixed,high,1,124,sell,BBAI,steep_decline,6820.0,True,HL,True,48.6617,44.0509,43.15,4.6108,5.5117,4.6108,5.5117,17.8779,15.9925,15.4412,6820.0,6820.0
68,diversified_mixed,high,2,149,sell,BBAI,steep_decline,3800.0,True,XOM,True,36.3926,31.3562,31.2671,5.0364,5.1256,9.6473,10.6373,9.5519,7.6421,8.6751,10620.0,10620.0
68,diversified_mixed,high,3,174,sell,BBAI,steep_decline,2750.0,True,OPEN,True,29.9325,24.9636,26.2487,4.9689,3.6838,14.6162,14.3211,6.7261,4.4326,5.6239,13370.0,13370.0
68,diversified_mixed,high,4,199,sell,BBAI,steep_decline,2010.0,True,SPCE,True,26.6306,20.3454,22.1975,6.2852,4.4331,20.9014,18.7542,5.481,4.6669,3.7383,15380.0,15380.0
68,diversified_mixed,high,5,224,sell,BBAI,steep_decline,1640.0,True,XOM,True,71.3956,63.2045,61.5579,8.1911,9.8377,29.0925,28.5919,31.4484,26.2209,27.794,17020.0,17020.0
69,diversified_mixed,low,1,124,sell,MARA,steep_decline,890.0,True,CHPT,True,51.4321,50.8235,51.118,0.6086,0.3142,0.6086,0.3142,19.3881,19.1244,19.2531,890.0,890.0
69,diversified_mixed,low,2,149,sell,MARA,steep_decline,580.0,True,UNH,True,34.9305,34.2629,34.631,0.6677,0.2995,1.2763,0.6137,11.338,11.4886,11.1839,1470.0,1470.0
69,diversified_mixed,low,3,174,sell,MSFT,steep_decline,730.0,True,FCEL,True,32.7353,31.9202,31.857,0.8152,0.8783,2.0915,1.492,6.8354,6.5142,6.5589,2200.0,2200.0
69,diversified_mixed,low,4,199,sell,MSFT,steep_decline,700.0,True,CHPT,True,64.0295,64.0231,61.8467,0.0063,2.1828,2.0978,3.6748,11.0391,11.0248,10.7412,2900.0,2900.0
69,diversified_mixed,low,5,224,sell,FCEL,high_volatility,5890.0,True,SPCE,True,84.8232,77.7359,81.7893,7.0873,3.0339,9.1851,6.7087,20.8087,19.4237,20.6688,8790.0,8296.36
70,diversified_mixed,regular,1,124,sell,EOG,steep_decline,2950.0,True,PG,True,17.2271,16.8644,17.0861,0.3627,0.141,0.3627,0.141,7.0697,7.244,7.4325,2950.0,2950.0
70,diversified_mixed,regular,2,149,sell,SPCE,steep_decline,3480.0,True,SPCE,True,12.836,11.8676,11.9923,0.9684,0.8437,1.3311,0.9848,5.6685,5.8972,5.2512,6430.0,6430.0
70,diversified_mixed,regular,3,174,sell,SOFI,steep_decline,8940.0,True,SPCE,True,15.3734,10.6891,10.5751,4.6843,4.7983,6.0154,5.783,4.4574,3.1,3.1839,15370.0,10055.25
70,diversified_mixed,regular,4,199,sell,SOFI,steep_decline,4900.0,True,EOG,True,19.464,10.9877,15.0648,8.4763,4.3992,14.4917,10.1822,4.2285,1.2419,3.4297,20270.0,14955.25
70,diversified_mixed,regular,5,224,sell,SOFI,steep_decline,2010.0,True,EOG,True,44.7933,21.2827,14.0179,23.5106,30.7754,38.0023,40.9577,15.4488,8.2311,3.0191,22280.0,16965.25
71,diversified_mixed,high,1,124,sell,RGTI,high_volatility,6980.0,True,OPEN,True,34.4964,29.1144,31.0651,5.382,3.4312,5.382,3.4312,20.5439,17.6029,18.2911,6980.0,6625.6
71,diversified_mixed,high,2,149,sell,PLTR,steep_decline,2540.0,True,F,True,27.5005,22.7239,24.7903,4.7766,2.7102,10.1585,6.1415,6.9285,6.3325,5.817,9520.0,8976.36
71,diversified_mixed,high,3,174,sell,UNH,steep_decline,890.0,True,UNH,True,34.8276,28.4274,30.2183,6.4003,4.6093,16.5588,10.7508,9.0565,7.2579,7.2907,10410.0,9866.36
71,diversified_mixed,high,4,199,sell,OPEN,steep_decline,760.0,True,AAPL,True,38.0236,29.2916,36.0533,8.7319,1.9703,25.2908,12.7211,5.2727,3.7122,4.7924,11170.0,10626.36
71,diversified_mixed,high,5,224,sell,OPEN,steep_decline,1110.0,True,PLTR,True,41.0966,32.6973,37.2874,8.3993,3.8092,33.6901,16.5303,19.9459,16.8363,18.242,12280.0,11736.36
72,diversified_mixed,low,1,124,sell,RUN,high_volatility,2860.0,True,JPM,True,43.6516,41.8334,43.3283,1.8182,0.3233,1.8182,0.3233,15.4154,15.1128,15.4657,2860.0,2860.0
72,diversified_mixed,low,2,149,sell,PLTR,steep_decline,670.0,True,JPM,True,59.6537,55.6055,59.1184,4.0482,0.5354,5.8664,0.8587,20.18,19.0352,19.8918,3530.0,3530.0
72,diversified_mixed,low,3,174,sell,SPCE,steep_decline,720.0,True,IONQ,True,37.8029,35.5833,36.5024,2.2196,1.3005,8.086,2.1592,9.877,9.3046,9.612,4250.0,4250.0
72,diversified_mixed,low,4,199,sell,PLTR,steep_decline,670.0,True,FCEL,True,61.9797,60.3744,59.5864,1.6054,2.3934,9.6914,4.5525,11.2116,10.8648,10.8212,4920.0,4920.0
72,diversified_mixed,low,5,224,sell,RUN,steep_decline,1970.0,True,RUN,True,77.3494,73.5334,74.9759,3.816,2.3735,13.5073,6.926,20.6314,18.8495,20.5979,6890.0,6890.0
73,diversified_mixed,regular,1,124,sell,MARA,steep_decline,7620.0,True,DJT,True,39.2992,32.5886,35.5802,6.7106,3.719,6.7106,3.719,19.3449,16.372,17.7854,7620.0,7620.0
73,diversified_mixed,regular,2,149,sell,MARA,steep_decline,2750.0,True,VXUS,True,27.811,21.5535,24.1961,6.2575,3.6149,12.9681,7.334,5.8974,5.563,5.1194,10370.0,10370.0
73,diversified_mixed,regular,3,174,sell,MARA,steep_decline,1900.0,True,RUN,True,33.4557,26.6798,30.0812,6.7759,3.3745,19.744,10.7085,8.259,6.0634,7.1077,12270.0,11911.82
73,diversified_mixed,regular,4,199,sell,RUN,steep_decline,770.0,True,XOM,True,29.2291,23.8968,27.3746,5.3323,1.8545,25.0763,12.5629,5.6646,4.2276,5.2682,13040.0,12681.82
73,diversified_mixed,regular,5,224,sell,PLTR,steep_decline,2090.0,True,SPCE,True,68.0325,65.3927,58.1785,2.6398,9.854,27.7161,22.417,28.8353,29.1898,25.3306,15130.0,14771.82
74,diversified_mixed,high,1,124,sell,MSTR,steep_decline,2850.0,True,AMC,True,45.877,43.9791,45.2563,1.8979,0.6206,1.8979,0.6206,30.6668,29.7536,30.18,2850.0,2850.0
74,diversified_mixed,high,2,149,sell,MSTR,steep_decline,1470.0,True,BBAI,True,44.6829,41.525,42.8144,3.1579,1.8685,5.0558,2.4891,16.5568,16.014,15.6174,4320.0,4320.0
74,diversified_mixed,high,3,174,sell,MSTR,steep_decline,1430.0,True,MSTR,True,57.7646,53.7459,53.0719,4.0187,4.6927,9.0745,7.1818,16.6106,15.0773,15.3365,5750.0,5750.0
74,diversified_mixed,high,4,199,sell,MSTR,steep_decline,1320.0,True,AMC,True,49.2611,45.2804,45.1122,3.9807,4.1489,13.0551,11.3307,11.1471,10.5372,10.06,7070.0,7070.0
74,diversified_mixed,high,5,224,sell,HOOD,steep_decline,5770.0,True,BBAI,True,76.6982,68.8135,64.8952,7.8847,11.803,20.9399,23.1337,20.7274,18.5321,17.7218,12840.0,12840.0
75,diversified_mixed,low,1,124,sell,DJT,steep_decline,1490.0,True,FCEL,True,35.3248,34.5514,34.1835,0.7734,1.1412,0.7734,1.1412,13.5801,13.198,13.0255,1490.0,1490.0
75,diversified_mixed,low,2,149,sell,DJT,steep_decline,1160.0,True,SLB,True,26.0687,25.0016,25.1483,1.067,0.9204,1.8404,2.0616,6.6962,6.49,6.4713,2650.0,2650.0
75,diversified_mixed,low,3,174,sell,DJT,steep_decline,940.0,True,F,True,25.1706,23.8045,24.2654,1.3661,0.9052,3.2066,2.9668,6.5063,6.1246,6.4073,3590.0,3590.0
75,diversified_mixed,low,4,199,sell,DJT,steep_decline,880.0,True,PLUG,True,33.2248,32.5837,28.7901,0.641,4.4346,3.8476,7.4015,6.5471,6.1885,5.8624,4470.0,4470.0
75,diversified_mixed,low,5,224,sell,DJT,steep_decline,640.0,True,DJT,True,41.4488,39.7391,35.6527,1.7096,5.7961,5.5572,13.1976,11.4024,10.9062,10.0098,5110.0,5110.0
76,diversified_mixed,regular,1,124,sell,QUBT,steep_decline,3720.0,True,LCID,True,37.384,34.6403,35.8074,2.7437,1.5766,2.7437,1.5766,17.2018,15.9523,16.6428,3720.0,3720.0
76,diversified_mixed,regular,2,149,sell,CLSK,steep_decline,980.0,True,HOOD,True,31.6229,29.3346,29.8628,2.2882,1.7601,5.0319,3.3367,11.9204,11.2122,11.6104,4700.0,4700.0
76,diversified_mixed,regular,3,174,sell,QUBT,steep_decline,1300.0,True,F,True,29.8078,26.0662,27.9352,3.7416,1.8726,8.7735,5.2093,9.5523,8.5171,8.8413,6000.0,6000.0
76,diversified_mixed,regular,4,199,sell,CLSK,steep_decline,2160.0,True,SCHD,True,38.0474,31.7281,36.053,6.3193,1.9944,15.0927,7.2037,7.875,6.9129,7.3501,8160.0,8160.0
76,diversified_mixed,regular,5,224,sell,LCID,steep_decline,1980.0,True,PG,True,34.5718,27.8614,32.2469,6.7104,2.3249,21.8032,9.5286,11.4245,9.0759,10.4431,10140.0,10140.0
77,diversified_mixed,high,1,124,sell,AMC,steep_decline,3770.0,True,VYM,True,43.624,42.6878,43.5828,0.9361,0.0412,0.9361,0.0412,17.8565,17.4043,17.9445,3770.0,3770.0
77,diversified_mixed,high,2,149,sell,AMC,steep_decline,2460.0,True,UEC,True,33.0007,32.7825,31.493,0.2182,1.5077,1.1544,1.5489,13.6552,12.6423,13.0097,6230.0,6230.0
77,diversified_mixed,high,3,174,sell,AMC,steep_decline,1430.0,True,VXUS,True,34.4779,30.6346,32.6186,3.8433,1.8594,4.9977,3.4083,10.3919,9.6533,9.957,7660.0,7660.0
77,diversified_mixed,high,4,199,sell,AMC,steep_decline,1810.0,True,GOOG,True,40.1279,37.2998,37.5742,2.8281,2.5537,7.8258,5.962,11.5544,11.2127,10.9115,9470.0,9470.0
77,diversified_mixed,high,5,224,sell,AMC,steep_decline,1180.0,True,HL,True,49.3258,36.6892,46.87,12.6366,2.4557,20.4624,8.4178,12.3708,12.9193,11.4104,10650.0,10650.0
78,diversified_mixed,low,1,124,sell,AMC,steep_decline,520.0,True,UEC,True,34.0022,33.9314,33.6044,0.0708,0.3977,0.0708,0.3977,11.6368,11.5672,11.4857,520.0,520.0
78,diversified_mixed,low,2,149,hold,,portfolio_caution,0.0,False,,False,22.9723,22.9105,22.7527,0.0617,0.2196,0.1325,0.6173,8.8082,8.7245,8.6731,520.0,520.0
78,diversified_mixed,low,3,174,sell,SOFI,steep_decline,870.0,True,SLB,True,27.2531,26.7839,26.8218,0.4692,0.4313,0.6017,1.0485,5.3003,5.1482,5.3474,1390.0,1390.0
78,diversified_mixed,low,4,199,sell,SOFI,steep_decline,860.0,True,SLB,True,24.925,24.0627,24.4525,0.8624,0.4725,1.4641,1.5211,5.7737,5.3541,5.7666,2250.0,2250.0
78,diversified_mixed,low,5,224,sell,SOFI,steep_decline,630.0,True,SOFI,True,29.2733,27.7616,28.4769,1.5117,0.7964,2.9758,2.3175,13.4458,13.2633,13.1033,2880.0,2880.0
79,diversified_mixed,regular,1,124,sell,AMC,steep_decline,8670.0,True,HOOD,True,32.976,30.5474,32.3108,2.4286,0.6652,2.4286,0.6652,14.0989,12.8631,12.8897,8670.0,4285.9
79,diversified_mixed,regular,2,149,sell,SPCE,steep_decline,690.0,True,RIVN,True,35.1883,33.4144,33.0876,1.7739,2.1007,4.2025,2.7659,13.0688,12.3499,12.7199,9360.0,4975.9
79,diversified_mixed,regular,3,174,sell,UNH,steep_decline,7380.0,True,RIVN,True,47.1133,40.8124,43.3395,6.3009,3.7738,10.5034,6.5398,12.9418,11.0798,11.7841,16740.0,9235.32
79,diversified_mixed,regular,4,199,sell,HOOD,steep_decline,1690.0,True,F,True,66.5105,65.0328,64.0051,1.4777,2.5054,11.9811,9.0452,10.4891,10.342,9.765,18430.0,10925.32
79,diversified_mixed,regular,5,224,sell,HOOD,steep_decline,690.0,True,F,True,119.2792,120.6986,117.2818,-1.4195,1.9974,10.5616,11.0426,19.1582,20.2167,18.7775,19120.0,11615.32
80,diversified_mixed,high,1,124,sell,BBAI,steep_decline,900.0,True,FUBO,True,50.1629,49.5693,50.0079,0.5936,0.1551,0.5936,0.1551,26.0591,25.813,25.7716,900.0,900.0
80,diversified_mixed,high,2,149,sell,BBAI,steep_decline,500.0,True,BBAI,True,37.8052,37.3287,37.3988,0.4766,0.4065,1.0702,0.5615,8.5088,8.2744,8.324,1400.0,1400.0
80,diversified_mixed,high,3,174,sell,UNH,steep_decline,910.0,True,PLUG,True,40.625,39.7429,39.2499,0.8821,1.3751,1.9523,1.9367,12.703,12.2941,12.2635,2310.0,2310.0
80,diversified_mixed,high,4,199,sell,OPEN,steep_decline,550.0,True,BBAI,True,37.0763,36.6167,35.9742,0.4595,1.102,2.4118,3.0387,8.748,8.6054,8.4212,2860.0,2860.0
80,diversified_mixed,high,5,224,sell,OPEN,steep_decline,810.0,True,MARA,True,62.6371,61.7043,61.2916,0.9328,1.3455,3.3447,4.3842,26.4794,26.0591,25.6717,3670.0,3670.0
81,diversified_mixed,low,1,124,sell,COIN,steep_decline,660.0,True,F,True,52.2897,52.0814,52.245,0.2083,0.0447,0.2083,0.0447,19.6426,19.4794,19.6433,660.0,660.0
81,diversified_mixed,low,2,149,sell,SOUN,steep_decline,1330.0,True,HL,True,59.2602,58.6032,58.4444,0.6569,0.8158,0.8652,0.8605,21.1995,21.0428,20.8984,1990.0,1990.0
81,diversified_mixed,low,3,174,sell,SOUN,steep_decline,1190.0,True,COIN,True,62.1526,60.1438,60.6871,2.0088,1.4655,2.874,2.326,18.4775,17.6745,17.9313,3180.0,3180.0
81,diversified_mixed,low,4,199,sell,RUN,steep_decline,1270.0,True,TQQQ,True,80.6827,80.3566,79.5151,0.3261,1.1676,3.2001,3.4936,14.5553,14.4811,14.3119,4450.0,4450.0
81,diversified_mixed,low,5,224,sell,RUN,steep_decline,1380.0,True,HL,True,151.1025,149.6516,149.254,1.4509,1.8485,4.651,5.3421,26.8333,26.3368,26.4133,5830.0,5830.0
82,diversified_mixed,regular,1,124,sell,EOG,steep_decline,1860.0,True,GOOG,True,34.7031,34.6352,34.6839,0.0679,0.0192,0.0679,0.0192,15.9094,16.0068,15.9255,1860.0,1860.0
82,diversified_mixed,regular,2,149,sell,DJT,steep_decline,5170.0,True,HL,True,28.2102,26.1781,25.1168,2.0322,3.0934,2.1001,3.1127,8.8654,8.5499,7.7585,7030.0,7030.0
82,diversified_mixed,regular,3,174,sell,MSFT,steep_decline,3590.0,True,GOOG,True,29.4259,26.6109,26.3716,2.815,3.0543,4.9151,6.1669,8.9865,8.3294,7.6698,10620.0,10620.0
82,diversified_mixed,regular,4,199,sell,MSFT,steep_decline,1900.0,True,DJT,True,26.8007,25.9054,23.2812,0.8953,3.5195,5.8104,9.6864,7.5576,6.9585,6.9762,12520.0,12520.0
82,diversified_mixed,regular,5,224,sell,DJT,steep_decline,1970.0,True,DJT,True,31.3974,25.663,25.4741,5.7343,5.9233,11.5447,15.6097,15.7314,12.4379,13.5294,14490.0,14490.0
83,diversified_mixed,high,1,124,sell,LCID,steep_decline,3520.0,True,IONQ,True,71.3377,69.4757,69.0601,1.8621,2.2776,1.8621,2.2776,30.6704,30.4344,29.481,3520.0,3254.2
83,diversified_mixed,high,2,149,sell,LCID,steep_decline,2300.0,True,LCID,True,51.9506,49.9343,49.7142,2.0163,2.2364,3.8784,4.514,9.7469,9.183,9.1521,5820.0,5554.2
83,diversified_mixed,high,3,174,sell,LCID,steep_decline,1800.0,True,VXUS,True,53.8868,51.1566,51.0135,2.7302,2.8733,6.6085,7.3873,14.7486,13.8235,13.7348,7620.0,7354.2
83,diversified_mixed,high,4,199,sell,LCID,steep_decline,920.0,True,MARA,True,54.0374,50.9082,50.1853,3.1292,3.8521,9.7377,11.2394,8.4592,7.6675,7.6966,8540.0,8274.2
83,diversified_mixed,high,5,224,sell,LCID,steep_decline,610.0,True,BBAI,True,62.6251,58.1769,58.5878,4.4483,4.0373,14.186,15.2767,16.6382,15.1506,15.5048,9150.0,8884.2
84,diversified_mixed,low,1,124,sell,CHPT,steep_decline,540.0,True,PLTR,True,34.0041,33.8212,33.8626,0.1829,0.1416,0.1829,0.1416,15.3387,15.2273,15.2029,540.0,540.0
84,diversified_mixed,low,2,149,sell,PLTR,steep_decline,700.0,True,PLTR,True,34.0734,33.7567,33.8277,0.3167,0.2457,0.4996,0.3873,10.5389,10.5081,10.6029,1240.0,1240.0
84,diversified_mixed,low,3,174,sell,COIN,steep_decline,720.0,True,BBAI,True,42.7887,41.7382,41.7654,1.0505,1.0232,1.5501,1.4105,14.7561,14.38,14.4192,1960.0,1960.0
84,diversified_mixed,low,4,199,sell,RUN,steep_decline,640.0,True,GOOG,True,40.4973,39.9138,40.0383,0.5834,0.459,2.1335,1.8695,6.5384,6.3896,6.4518,2600.0,2600.0
84,diversified_mixed,low,5,224,sell,RUN,steep_decline,700.0,True,SOXL,True,68.2461,67.142,66.4124,1.1041,1.8337,3.2376,3.7031,15.999,15.5312,15.5487,3300.0,3300.0
85,diversified_mixed,regular,1,124,sell,AMC,steep_decline,3540.0,True,AMC,True,62.3369,61.9202,61.9202,0.4167,0.4167,0.4167,0.4167,25.0037,24.5698,24.5698,3540.0,3540.0
85,diversified_mixed,regular,2,149,sell,CLSK,steep_decline,940.0,True,SOFI,True,47.1187,46.0119,46.3689,1.1068,0.7498,1.5235,1.1665,15.0416,14.7611,14.7368,4480.0,4480.0
85,diversified_mixed,regular,3,174,sell,SOFI,steep_decline,5400.0,True,CLSK,True,47.2111,43.1944,42.3709,4.0167,4.8403,5.5402,6.0067,12.7417,11.4358,11.34,9880.0,8906.09
85,diversified_mixed,regular,4,199,sell,SOFI,steep_decline,2960.0,True,GOOG,True,74.648,74.0769,74.4609,0.5711,0.1871,6.1113,6.1938,11.7755,11.5574,12.0389,12840.0,11866.09
85,diversified_mixed,regular,5,224,sell,SOFI,steep_decline,1210.0,True,FCEL,True,93.9456,91.755,91.8603,2.1906,2.0853,8.302,8.2791,21.3671,20.8847,20.9451,14050.0,13076.09
86,diversified_mixed,high,1,124,sell,DJT,steep_decline,3840.0,True,F,True,45.2112,43.3809,44.7582,1.8304,0.453,1.8304,0.453,12.2349,11.4723,12.2049,3840.0,3840.0
86,diversified_mixed,high,2,149,sell,DJT,steep_decline,2490.0,True,F,True,37.1091,34.8915,36.1038,2.2176,1.0053,4.0479,1.4583,18.1476,17.5455,17.1094,6330.0,6330.0
86,diversified_mixed,high,3,174,sell,DJT,steep_decline,1680.0,True,F,True,30.7315,28.4798,29.2039,2.2517,1.5276,6.2996,2.9859,4.0048,3.8201,3.7509,8010.0,8010.0
86,diversified_mixed,high,4,199,sell,DJT,steep_decline,1320.0,True,F,True,66.1461,64.7771,64.9453,1.369,1.2008,7.6686,4.1866,9.1275,8.4995,8.5142,9330.0,9330.0
86,diversified_mixed,high,5,224,sell,RUN,steep_decline,1160.0,True,SLB,True,85.3075,82.4181,85.4187,2.8893,-0.1113,10.5579,4.0754,17.7827,16.8003,17.1907,10490.0,10490.0
87,diversified_mixed,low,1,124,sell,CHPT,steep_decline,2070.0,True,CLSK,True,53.5545,52.7052,51.3646,0.8493,2.1899,0.8493,2.1899,22.7137,22.3733,21.9503,2070.0,2070.0
87,diversified_mixed,low,2,149,sell,CHPT,steep_decline,1540.0,True,RIVN,True,41.6733,40.0226,39.7627,1.6507,1.9107,2.5001,4.1006,12.1614,11.4876,11.9716,3610.0,3610.0
87,diversified_mixed,low,3,174,sell,CHPT,steep_decline,1330.0,True,FCEL,True,44.9269,41.5242,42.3532,3.4026,2.5737,5.9027,6.6743,11.3901,10.4827,10.6767,4940.0,4940.0
87,diversified_mixed,low,4,199,sell,CHPT,steep_decline,1490.0,True,FCEL,True,63.1784,61.2019,55.9591,1.9765,7.2193,7.8792,13.8936,8.8208,8.3476,7.9971,6430.0,6430.0
87,diversified_mixed,low,5,224,sell,FCEL,high_volatility,4650.0,True,PLUG,True,81.5933,71.7383,71.5859,9.8551,10.0074,17.7343,23.901,21.5796,19.6495,19.1486,11080.0,11080.0
88,diversified_mixed,regular,1,124,sell,MARA,steep_decline,8190.0,True,GOOG,True,50.3632,44.0972,50.3437,6.266,0.0195,6.266,0.0195,21.679,19.1346,21.762,8190.0,7539.9
88,diversified_mixed,regular,2,149,sell,MARA,steep_decline,2950.0,True,FCEL,True,38.5458,33.037,36.0109,5.5089,2.535,11.7749,2.5545,9.7602,10.073,9.2718,11140.0,10489.9
88,diversified_mixed,regular,3,174,sell,RUN,steep_decline,1600.0,True,FCEL,True,36.3708,30.0209,32.2779,6.3499,4.0929,18.1248,6.6474,10.6193,8.5561,9.1272,12740.0,12089.9
88,diversified_mixed,regular,4,199,sell,RUN,steep_decline,2410.0,True,UEC,True,44.5083,41.7659,30.3004,2.7423,14.2078,20.8671,20.8552,9.3724,8.6161,7.2091,15150.0,14499.9
88,diversified_mixed,regular,5,224,sell,RUN,steep_decline,1450.0,True,FCEL,True,59.2932,55.1675,40.7089,4.1257,18.5843,24.9928,39.4396,18.5177,16.9555,14.5,16600.0,15949.9
89,diversified_mixed,high,1,124,sell,QUBT,steep_decline,6530.0,True,VYM,True,46.215,40.4633,46.0947,5.7517,0.1202,5.7517,0.1202,21.3131,18.6941,21.4841,6530.0,6530.0
89,diversified_mixed,high,2,149,sell,QUBT,steep_decline,3680.0,True,VYM,True,32.1671,26.0204,31.9457,6.1467,0.2213,11.8983,0.3416,12.192,10.1376,11.9006,10210.0,7453.82
89,diversified_mixed,high,3,174,sell,QUBT,steep_decline,2580.0,True,PG,True,42.8111,33.5484,42.1064,9.2627,0.7047,21.161,1.0462,12.2646,9.9536,11.9144,12790.0,10033.82
89,diversified_mixed,high,4,199,sell,QUBT,steep_decline,2600.0,True,IONQ,True,62.8762,46.12,60.2065,16.7562,2.6697,37.9172,3.7159,12.1078,8.411,11.6672,15390.0,12633.82
89,diversified_mixed,high,5,224,sell,IONQ,high_volatility,6360.0,True,SPCE,True,86.9868,80.7906,70.3679,6.1962,16.6189,44.1134,20.3348,33.6894,29.7658,28.4984,21750.0,18993.82
90,diversified_mixed,low,1,124,sell,CHPT,steep_decline,770.0,True,VYM,True,34.6628,34.3963,34.642,0.2665,0.0208,0.2665,0.0208,18.3723,18.2464,18.3923,770.0,770.0
90,diversified_mixed,low,2,149,sell,CHPT,steep_decline,580.0,True,RGTI,True,31.2831,30.8144,30.8832,0.4687,0.4,0.7352,0.4208,11.8528,11.647,11.7781,1350.0,1350.0
90,diversified_mixed,low,3,174,sell,CHPT,steep_decline,500.0,True,HOOD,True,32.6436,31.5793,31.7949,1.0643,0.8486,1.7994,1.2694,9.5463,9.1964,9.298,1850.0,1850.0
90,diversified_mixed,low,4,199,sell,CHPT,steep_decline,560.0,True,UNH,True,31.0716,30.3336,30.4531,0.738,0.6185,2.5374,1.8879,6.9507,6.5888,6.8496,2410.0,2410.0
90,diversified_mixed,low,5,224,sell,SOUN,steep_decline,1070.0,True,SOFI,True,36.6278,33.4622,35.1842,3.1656,1.4436,5.7031,3.3315,11.4441,10.1002,11.2569,3480.0,3480.0
91,diversified_mixed,regular,1,124,sell,BBAI,steep_decline,12290.0,True,EOG,True,28.2908,20.5739,26.9567,7.7169,1.3342,7.7169,1.3342,14.8971,10.637,15.6872,12290.0,12290.0
91,diversified_mixed,regular,2,149,sell,BBAI,steep_decline,4560.0,True,RIVN,True,36.145,30.1658,31.1254,5.9792,5.0196,13.6961,6.3538,5.74,4.584,5.9391,16850.0,16850.0
91,diversified_mixed,regular,3,174,sell,BBAI,steep_decline,2200.0,True,RIVN,True,24.0776,18.39,22.1648,5.6876,1.9128,19.3837,8.2666,3.3107,2.6402,3.4906,19050.0,19050.0
91,diversified_mixed,regular,4,199,sell,BBAI,steep_decline,1080.0,True,BBAI,True,22.7694,16.484,19.9438,6.2853,2.8256,25.669,11.0922,6.2644,6.8102,4.5992,20130.0,20130.0
91,diversified_mixed,regular,5,224,sell,BBAI,steep_decline,580.0,True,EOG,True,36.1099,26.3601,30.3566,9.7498,5.7533,35.4188,16.8454,15.8209,10.7725,13.9582,20710.0,20710.0
